SA	3/18	kur
DA	3/18	legevakten
DA	3/18	lignende
AA	3/18	lockdown
DB	3/18	lov
DB	3/18	loven
DB	3/18	lungebetennelse
DB	3/18	låta
BT	3/18	medisin
VG	3/18	pappa.no
NL	3/18	party
DB	3/18	renter
NL	3/18	risiko
DA	3/18	risikogruppene
DA	3/18	sannsiger
DA	3/18	scenarioer
SA	3/18	sjekken
AA	3/18	smittebølge
VG	3/18	smitteutbredelsen
AA	3/18	spørsmålet
DB	3/18	staben
VG	3/18	statsråder
AA	3/18	stenginga
AP	3/18	tall
DA	3/18	usikkerhet
DA	3/18	utbruddets
DB	3/18	uttalelser
AA	3/18	virusinnsats
VG	3/18	virussmitten
AA	3/18	virustilfeller
DB	3/18	virusvaksinen
DA	3/19	avlaster
AP	3/19	bekjempelse
NL	3/19	brevet
DB	3/19	brudd
DB	3/19	festene
SA	3/19	flytter
DB	3/19	forskriftene
NL	3/19	framsnakk
BT	3/19	hjelper
VG	3/19	inspirert
DB	3/19	kluss
AP	3/19	konserter
VG	3/19	kriseledelse
VG	3/19	nens
DB	3/19	ofrene
DA	3/19	oppfølging
AA	3/19	permittering
VG	3/19	planer
FV	3/19	stenges
AA	3/19	stengninger
AP	3/19	sykmeldte
AA	3/19	tilskudd
VG	3/19	trussel
VG	3/19	undersøkelse
DB	3/19	virusbehandling
VG	3/19	virusrasisme
VG	3/19	virusrespons
AA	3/19	virustrenden
DA	3/20	17.mai
SA	3/20	bestemmelser
DB	3/20	briefing
AP	3/20	dagene
AP	3/20	dans
DB	3/20	detektivene
DB	3/20	detektiver
VG	3/20	dilemma
VG	3/20	dødstallene
VG	3/20	enstid
DB	3/20	epidemier
AA	3/20	fond
AA	3/20	forskning
AA	3/20	fødestuen
SA	3/20	helg
AP	3/20	hits
BT	3/20	kampen
DB	3/20	katastrofen
VG	3/20	klinikker
DB	3/20	kriseloven
AP	3/20	lovbrudd
VG	3/20	lovens
BT	3/20	lovforslag
AP	3/20	låt
AP	3/20	maskot
AA	3/20	monitor
DN	3/20	mørket
DN	3/20	offer
AA	3/20	oppmuntring
AP	3/20	partys
DA	3/20	pausen
DA	3/20	psykens
VG	3/20	regningen
AA	3/20	relevant
VG	3/20	sjuk
BT	3/20	statsråd
DA	3/20	sykehjem
DB	3/20	tallene
SA	3/20	tapet
SA	3/20	troll
SA	3/20	trollet
DB	3/20	tørke
VG	3/20	utfordringen
BT	3/20	utrykninger
BT	3/20	utvalg
VG	3/20	utvalget
AP	3/20	versjon
AP	3/20	virusinfeksjonen
AP	3/20	viruskostyme
DN	3/20	virusspredningen
VG	3/20	vrus
NL	3/20	økonomien
VG	3/21	advarsler
AA	3/21	bestemmelsene
AA	3/21	eksperter
DN	3/21	eksport
AA	3/21	forbud
AA	3/21	gruppen
VG	3/21	herjede
BT	3/21	hjerne
AP	3/21	lover
VG	3/21	lunger
VG	3/21	perspektiv
DB	3/21	redd
BT	3/21	resesjonen
VG	3/21	sammenheng
AA	3/21	smittebefengte
SA	3/21	smitteråd
AA	3/21	søk
AA	3/21	søkene
DB	3/21	tid
VG	3/21	tilstander
VG	3/21	utmattet
DA	3/21	viruet
VG	3/21	virusmelding
DB	3/21	virusrelaterte
AP	3/22	dagboken
DN	3/22	husleie
AA	3/22	influensaen
VG	3/22	info
DB	3/22	kanselleringer
NL	3/22	kriser
DN	3/22	kriserammet
AA	3/22	kriseteam
DB	3/22	lut
VG	3/22	oppfordring
DA	3/22	pandemiet
DB	3/22	rammende
AA	3/22	smittetilfellet
VG	3/22	svindelbedrifter
VG	3/22	svindelforsøk
AA	3/22	tiltakspakke
AP	3/22	tilværelsen
AP	3/22	vegrere
DB	3/23	angrep
AP	3/23	annonser
VG	3/23	astrid
AA	3/23	bekjempelsens
VG	3/23	bildet
AP	3/23	brief
VG	3/23	diagnosen
VG	3/23	dødelighet
VG	3/23	eliten
SA	3/23	finte
VG	3/23	folketett
AP	3/23	forskningen
VG	3/23	gjengen
DA	3/23	konklusjonene
VG	3/23	pasenter
VG	3/23	sertifisert
VG	3/23	smitterne
AP	3/23	spesifikke
AA	3/23	statusen
DA	3/23	tiiltakene
VG	3/23	topp
VG	3/24	avdelingen
VG	3/24	avdelinger
DN	3/24	belastede
DB	3/24	brev
AA	3/24	diskusjon
VG	3/24	drama
AA	3/24	dødstallet
VG	3/24	eksplosjonen
DB	3/24	endres
AA	3/24	erfaringene
DA	3/24	fryktens
SA	3/24	grense
NL	3/24	innlagte
AP	3/24	innsats
AP	3/24	kampens
SA	3/24	kjeftingen
VG	3/24	kollisjonskurs
VG	3/24	kommuner
AP	3/24	krigens
DA	3/24	krisetiden
DN	3/24	krisetiltakene
AA	3/24	krøll
VG	3/24	lovgiving
AA	3/24	markedsføring
AA	3/24	minner
DB	3/24	mote
DA	3/24	ofre
SA	3/24	politi
DB	3/24	protokoller
SA	3/24	rapporteringen
SA	3/24	regime
SA	3/24	regimet
SA	3/24	reiseråd
VG	3/24	respons
VG	3/24	sang
AP	3/24	sikker
DA	3/24	snakk
DB	3/24	strategier
VG	3/24	testrestriksjoner
AA	3/24	tida
VG	3/24	timefortime
VG	3/24	transport
DB	3/24	tsunamien
VG	3/24	vettreglene
VG	3/24	viruskoordinator
DA	3/25	arbeidsledighet
BT	3/25	avdeling
AA	3/25	beskjed
DA	3/25	beskyttes
SA	3/25	bølgen
AP	3/25	dag
DB	3/25	drone
AA	3/25	effekter
DN	3/25	hilsen
DA	3/25	innlagt
SA	3/25	irritasjon
DA	3/25	karantener
NL	3/25	konkurs
VG	3/25	kostnadene
VG	3/25	kriserammede
DA	3/25	kunnskap
AA	3/25	livet
DB	3/25	marsj
AP	3/25	massedød
DA	3/25	medisinen
VG	3/25	modellen
AA	3/25	nervøse
VG	3/25	nes
BT	3/25	oppdrag
DA	3/25	ord
DN	3/25	profittering
BT	3/25	retningslinjene
DA	3/25	smittens
NL	3/25	snitte
DA	3/25	statistikk
DB	3/25	statistikken
DA	3/25	stengingen
DB	3/25	stille
VG	3/25	stoppen
DB	3/25	straff
VG	3/25	strategien
VG	3/25	sykdommer
NL	3/25	tegninger
VG	3/25	vaksinestudiene
VG	3/25	virusepidemiens
DB	3/25	virusrelatert
DB	3/26	aggresjonen
DB	3/26	avstanden
DB	3/26	blogger
VG	3/26	bryllup
SA	3/26	bussen
AP	3/26	dugnadssporet
DB	3/26	eksperten
BT	3/26	forsikringer
SA	3/26	funn
DB	3/26	general
DB	3/26	helsepersonell
VG	3/26	hverdag
AP	3/26	influensere
DB	3/26	influenseren
AP	3/26	influenserne
AA	3/26	klemma
BT	3/26	konkursene
SA	3/26	konsert
DA	3/26	liv
DB	3/26	lovforslaget
BT	3/26	obligasjoner
AA	3/26	oppgave
BT	3/26	pasientet
AA	3/26	plager
VG	3/26	plakater
DB	3/26	profitørene
DB	3/26	profitører
VG	3/26	sjekket
AP	3/26	smellen
DN	3/26	tapte
DN	3/26	tyngede
VG	3/26	unntakstilstanden
DN	3/26	utsettes
DA	3/26	vettregler
VG	3/26	virusarbeidsgruppe
DB	3/26	virusoppdateringer
DB	3/26	virustiltak
AP	3/26	virusvekst
DB	3/27	app
AA	3/27	data
DN	3/27	forberedelsene
DB	3/27	forskrift
DB	3/27	forskriften
SA	3/27	frisk
SA	3/27	garanti
VG	3/27	hjemmet
DN	3/27	hull
VG	3/27	kommunikasjonen
AP	3/27	kronene
VG	3/27	løsning
DB	3/27	opplysningsteam
DB	3/27	straffer
VG	3/27	studien
DA	3/27	støtte
AA	3/27	tabber
DB	3/27	utfordringene
DA	3/27	virustallene
DB	3/28	akuttmottak
DB	3/28	avstand
VG	3/28	bilde
VG	3/28	date
VG	3/28	grå
DB	3/28	kabalen
DB	3/28	kasser
AP	3/28	kommune
NL	3/28	kostnaden
SA	3/28	lanseres
VG	3/28	milliarder
VG	3/28	penger
SA	3/28	redusert
DB	3/28	skepsisen
DB	3/28	studien.no
DB	3/28	sy
DB	3/28	utspill
AP	3/28	varslerne
DB	3/28	våren
VG	3/29	bremsen
DB	3/29	flukt
SA	3/29	guiden
AP	3/29	hjemmeliv
VG	3/29	kommunene
VG	3/29	kommuneveilederen
VG	3/29	møter
VG	3/29	nedstengt
AP	3/29	nyhetsbrev
VG	3/29	produksjon
AP	3/29	sider
VG	3/29	smittebombe
DN	3/29	smitteutviklingen
DB	3/29	viruskampen
VG	3/30	avbruddet
DB	3/30	bota
AA	3/30	boten
DB	3/30	dom
VG	3/30	frustrert
NL	3/30	helikopter
BT	3/30	helsesjekk
DN	3/30	immune
VG	3/30	kartlegging
VG	3/30	kostnadstallene
DA	3/30	krisemøte
SA	3/30	kronikker
AA	3/30	kræsjen
BT	3/30	kurven
VG	3/30	nasjonalismen
VG	3/30	nyhetene
AP	3/30	pidemien
VG	3/30	podkast
DB	3/30	psykosen
DA	3/30	risikogruppa
NL	3/30	scenarier
BT	3/30	skadde
AA	3/30	smitterestriksjon
AA	3/30	smittes
AA	3/30	svikt
VG	3/30	tabbe
SA	3/30	tilpasninger
AP	3/30	virusdata
AA	3/30	virusferien
