AA	20/03/10	spøkelset
VG	20/03/10	studie
DN	20/03/10	sårbart
DN	20/03/10	tiltakene
VG	20/03/10	trøbbelet
DN	20/03/10	varsel
BT	20/03/10	vedtakene
AA	20/03/10	villrede
VG	20/03/10	virushåndtering
VG	20/03/10	virusprøve
VG	20/03/11	avlysning
AA	20/03/11	beredskapen
DB	20/03/11	blemme
BT	20/03/11	forvirring
VG	20/03/11	infeksjon
VG	20/03/11	kaos
AA	20/03/11	konsekvensene
DA	20/03/11	linjen
DB	20/03/11	masker
AA	20/03/11	meldinger
VG	20/03/11	planene
DN	20/03/11	problemene
DB	20/03/11	produkter
SA	20/03/11	smittefare
VG	20/03/11	smitteområder
VG	20/03/11	spesial
DN	20/03/11	splitt
BT	20/03/11	symptomer
DB	20/03/11	telefonene
DA	20/03/11	telt
DN	20/03/11	trenden
VG	20/03/11	utsatte
AA	20/03/12	anslag
DB	20/03/12	arbeidet
DB	20/03/12	bakrusen
NL	20/03/12	bekymringen
AA	20/03/12	forbehold
VG	20/03/12	fri
DA	20/03/12	frie
DA	20/03/12	handlingen
AP	20/03/12	isolat
DN	20/03/12	jus
VG	20/03/12	klausul
BT	20/03/12	klinikk
BT	20/03/12	klinikken
VG	20/03/12	konsekvens
DB	20/03/12	kontor
DA	20/03/12	krav
DA	20/03/12	kø
DB	20/03/12	liknende
DA	20/03/12	linjene
DB	20/03/12	lock
NL	20/03/12	mottak
NL	20/03/12	mottaket
BT	20/03/12	podden
VG	20/03/12	positivt
VG	20/03/12	problemer
DA	20/03/12	psyken
DN	20/03/12	pågang
DA	20/03/12	senter
DA	20/03/12	senteret
DB	20/03/12	smittesenteret
DA	20/03/12	stenger
VG	20/03/12	stengte
DA	20/03/12	telefonoperatørene
DB	20/03/12	tiden
FV	20/03/12	utbredelse
SA	20/03/12	utsettelse
DB	20/03/12	valg
BT	20/03/12	vern
NL	20/03/12	virusforløpet
VG	20/03/12	viruskrisen
VG	20/03/12	viruspasienter
AA	20/03/12	virussituasjon
DA	20/03/12	virustelefon
DB	20/03/12	virustoppen
DB	20/03/13	asyl
VG	20/03/13	avlysningene
AP	20/03/13	bidrag
DN	20/03/13	boom
AP	20/03/13	diagnostikk
DB	20/03/13	fester
VG	20/03/13	forslag
BT	20/03/13	herjet
SA	20/03/13	hjelpen
VG	20/03/13	isolert
AA	20/03/13	kaoset
AA	20/03/13	knappen
AP	20/03/13	konto
VG	20/03/13	kontraster
NL	20/03/13	kortet
DN	20/03/13	kraft
DA	20/03/13	løft
DB	20/03/13	medisiner
DA	20/03/13	moralen
DB	20/03/13	musikal
DB	20/03/13	musikalen
AA	20/03/13	nedtur
AP	20/03/13	news
VG	20/03/13	norge
VG	20/03/13	overkjøre
AP	20/03/13	pakke
DA	20/03/13	pandemi
SA	20/03/13	robot
AP	20/03/13	rutinene
DA	20/03/13	sakene
VG	20/03/13	situasjon
FV	20/03/13	smittende
SA	20/03/13	stansede
DB	20/03/13	stanset
AP	20/03/13	strandede
AA	20/03/13	teste
DA	20/03/13	tidene
AP	20/03/13	unntakstilstand
SA	20/03/13	utsettelser
VG	20/03/13	virkningene
DB	20/03/13	virusinfeksjoner
DB	20/03/13	virussyke
AP	20/03/13	virustyper
NL	20/03/13	øvelse
VG	20/03/14	dvale
DB	20/03/14	dødsfallene
DB	20/03/14	greia
DN	20/03/14	hamstringen
VG	20/03/14	handling
SA	20/03/14	hjelpe
DB	20/03/14	hysteri
SA	20/03/14	informasjonen
DB	20/03/14	kommentar
DB	20/03/14	kommentarer
DB	20/03/14	krangel
VG	20/03/14	krangling
DA	20/03/14	kutt
NL	20/03/14	marerittet
DB	20/03/14	mobiliseringen
AP	20/03/14	pandemiens
DB	20/03/14	politiet
DN	20/03/14	rabatt
AA	20/03/14	regjering
DB	20/03/14	røde
SA	20/03/14	solidaritet
VG	20/03/14	spøk
DA	20/03/14	støvet
VG	20/03/14	vesenet
VG	20/03/15	bekreftelsen
NL	20/03/15	byks
BT	20/03/15	ferie
DB	20/03/15	fest
FV	20/03/15	hverdagen
VG	20/03/15	konsertkonseptet
VG	20/03/15	krakket
SA	20/03/15	krigen
AA	20/03/15	krisefond
AA	20/03/15	krisefondet
FV	20/03/15	krisepakken
DB	20/03/15	lovene
VG	20/03/15	pause
DB	20/03/15	raseri
DN	20/03/15	responsen
BT	20/03/15	restriksjonen
AA	20/03/15	restriksjonene
DB	20/03/15	straffene
NL	20/03/15	strategi
DA	20/03/15	symptomene
AA	20/03/15	tiltakspakken
VG	20/03/15	tjeneste
VG	20/03/15	trygg
AA	20/03/15	unntak
NL	20/03/15	utfordringer
VG	20/03/15	varsku
AA	20/03/15	virusgruppe
VG	20/03/16	avgjørelsene
AA	20/03/16	bedragere
DA	20/03/16	bekjempelsen
AA	20/03/16	dugnaden
DB	20/03/16	døde
DB	20/03/16	dødstall
DA	20/03/16	eksplosjon
SA	20/03/16	epidemiens
VG	20/03/16	episenter
VG	20/03/16	farene
DB	20/03/16	forhandlinger
DA	20/03/16	innsatsen
VG	20/03/16	jobbingen
DA	20/03/16	karantenebrudd
AA	20/03/16	koden
DB	20/03/16	komiteen
AA	20/03/16	komité
VG	20/03/16	kos
VG	20/03/16	krisens
NL	20/03/16	kurvene
AA	20/03/16	linje
DB	20/03/16	oversikt
VG	20/03/16	permitterte
VG	20/03/16	pressekonferansen
DB	20/03/16	rapport
DA	20/03/16	regninga
SA	20/03/16	sjuke
AA	20/03/16	smittebærere
SA	20/03/16	trygt
DB	20/03/16	tunnelen
SA	20/03/16	utgifter
AA	20/03/16	utsettelsene
DB	20/03/16	vaksinene
DB	20/03/16	vaksiner
DA	20/03/16	virusspesial
VG	20/03/16	ølet
AA	20/03/17	avlyste
AA	20/03/17	begrunnelse
AA	20/03/17	diagnose
VG	20/03/17	fengselet
DB	20/03/17	initiativet
VG	20/03/17	innleggelse
DA	20/03/17	interessen
FV	20/03/17	isolasjonen
AA	20/03/17	isoleringen
AP	20/03/17	karantenesenter
SA	20/03/17	krisedirektør
VG	20/03/17	krisehjelp
AA	20/03/17	lån
DA	20/03/17	pakken
VG	20/03/17	rådet
DB	20/03/17	sjokk
SA	20/03/17	skvis
AA	20/03/17	stansen
NL	20/03/17	stenge
VG	20/03/17	stengning
VG	20/03/17	strid
BT	20/03/17	sykdommen
DB	20/03/17	uro
DB	20/03/17	vakt
AP	20/03/17	virusepidemiene
AA	20/03/18	analyse
VG	20/03/18	ansvarlig
DA	20/03/18	arbeid
VG	20/03/18	baren
DB	20/03/18	blinde
AA	20/03/18	bot
DA	20/03/18	budskap
VG	20/03/18	bygda
DA	20/03/18	bølge
DB	20/03/18	datainnsamling
VG	20/03/18	doen
AA	20/03/18	drakter
BT	20/03/18	eksil
VG	20/03/18	ekspertene
NL	20/03/18	gåten
DB	20/03/18	helvetet
DB	20/03/18	innskrenkelsene
DB	20/03/18	kart
DB	20/03/18	kartet
DB	20/03/18	kriselov
VG	20/03/18	kroppen
SA	20/03/18	kur
DA	20/03/18	legevakten
DA	20/03/18	lignende
AA	20/03/18	lockdown
DB	20/03/18	lov
DB	20/03/18	loven
DB	20/03/18	lungebetennelse
DB	20/03/18	låta
BT	20/03/18	medisin
VG	20/03/18	pappa.no
NL	20/03/18	party
DB	20/03/18	renter
NL	20/03/18	risiko
DA	20/03/18	risikogruppene
DA	20/03/18	sannsiger
DA	20/03/18	scenarioer
SA	20/03/18	sjekken
AA	20/03/18	smittebølge
VG	20/03/18	smitteutbredelsen
AA	20/03/18	spørsmålet
DB	20/03/18	staben
VG	20/03/18	statsråder
AA	20/03/18	stenginga
AP	20/03/18	tall
DA	20/03/18	usikkerhet
DA	20/03/18	utbruddets
DB	20/03/18	uttalelser
AA	20/03/18	virusinnsats
VG	20/03/18	virussmitten
AA	20/03/18	virustilfeller
DB	20/03/18	virusvaksinen
DA	20/03/19	avlaster
AP	20/03/19	bekjempelse
NL	20/03/19	brevet
DB	20/03/19	brudd
DB	20/03/19	festene
SA	20/03/19	flytter
DB	20/03/19	forskriftene
NL	20/03/19	framsnakk
BT	20/03/19	hjelper
VG	20/03/19	inspirert
DB	20/03/19	kluss
AP	20/03/19	konserter
VG	20/03/19	kriseledelse
DB	20/03/19	ofrene
DA	20/03/19	oppfølging
AA	20/03/19	permittering
VG	20/03/19	planer
FV	20/03/19	stenges
AA	20/03/19	stengninger
AP	20/03/19	sykmeldte
AA	20/03/19	tilskudd
VG	20/03/19	trussel
VG	20/03/19	undersøkelse
DB	20/03/19	virusbehandling
VG	20/03/19	virusrasisme
VG	20/03/19	virusrespons
AA	20/03/19	virustrenden
DA	20/03/20	17.mai
SA	20/03/20	bestemmelser
DB	20/03/20	briefing
AP	20/03/20	dagene
AP	20/03/20	dans
DB	20/03/20	detektivene
DB	20/03/20	detektiver
VG	20/03/20	dilemma
VG	20/03/20	dødstallene
VG	20/03/20	enstid
DB	20/03/20	epidemier
AA	20/03/20	fond
AA	20/03/20	forskning
AA	20/03/20	fødestuen
SA	20/03/20	helg
AP	20/03/20	hits
BT	20/03/20	kampen
DB	20/03/20	katastrofen
VG	20/03/20	klinikker
DB	20/03/20	kriseloven
AP	20/03/20	lovbrudd
VG	20/03/20	lovens
BT	20/03/20	lovforslag
AP	20/03/20	låt
AP	20/03/20	maskot
AA	20/03/20	monitor
DN	20/03/20	mørket
DN	20/03/20	offer
AA	20/03/20	oppmuntring
AP	20/03/20	partys
DA	20/03/20	pausen
DA	20/03/20	psykens
VG	20/03/20	regningen
AA	20/03/20	relevant
VG	20/03/20	sjuk
BT	20/03/20	statsråd
DA	20/03/20	sykehjem
